Reference	ID	Tags	Quote	Occurrence	Question	Response
9:4	qsc4			0	For what did Abimelech use the 70 pieces of silver?	Abimelech used the 70 pieces of silver to hire wicked and violent men.
9:5	of4p			0	Why was Jotham not murdered?	Jotham was not murdered because he hid himself.
9:18	m3kf			0	On what day did Jotham address the leaders of Shechem?	Jotham addressed them on the same day that they had risen up against his father’s house and killed 70 of his sons.
9:20	iw06			0	What was the curse of Jotham?	The curse of Jotham was for fire to come out from Abimelech to burn up the men of Shechem and Beth Millo, and for fire to come out from the men of Shechem and Beth Millo to burn up Abimelech.
9:24	j38o			0	Why did God allow the leaders of Shechem to deal treacherously with Abimelech?	God allowed the leaders of Shechem to deal treacherously with Abimelech so that the violence done to the 70 sons of Jerubbaal might be avenged.
9:25	lt0r			0	Who did the leaders of Shechem hope to ambush?	The leaders of Shechem hoped to ambush Abimelech.
9:28	jl9y			0	Who wished the people would serve him instead of Abimelech?	Gaal wished the people would serve him.
9:30	eo5e			0	When was Zebul’s anger kindled?	When Zebul heard what Gaal was saying about removing Abimelech, he became angry.
9:31	g2ya			0	Why did Zebul send messengers to Abimelech?	He sent messengers to Abimelech in order to warn him that Gaal, the son of Ebed, was inciting the city against him.
9:36	qn8s			0	How did Zebul describe the men Gaal saw coming down the hills?	Zebul said they were shadows of the hills.
9:38	ax04			0	What did Zebul tell Gaal to do?	Zebul told Gaal to go out and fight against Abimelech.
9:40	z7va			0	What happened when Gaal fought Abimelech?	Abimelech pursued Gaal, and Gaal fled before Abimelech, and many fell with deadly wounds before the entrance to the city gate.
9:45	u7l2			0	What did Abimelech do after he captured the city?	Abimelech killed the people, tore down the city, and spread salt over it.
9:46	u0vj			0	Where did the leaders of the tower of Shechem enter?	The leaders of the tower of Shechem entered the citadel of the house of El-Berith.
9:49	mu3p			0	How did Abimelech kill all the leaders and people in the tower of Shechem?	Abimelech went up to Mount Zalmon, piled branches around the fortress and set it on fire, killing all the people in it.
9:53	jv8o			0	When Abimelech came near the entrance of the tower of Thebez, what happened to him?	When Abimelech came near the entrance of the tower of Thebez, a woman on the roof dropped a millstone on his head and it crushed his skull.
9:54	o93q			0	Why did Abimelech tell his armor-bearer to draw his sword and kill him?	Abimelech told his armor-bearer to draw his sword and kill him so no one would say a women killed Abimelech.
10:1	tq8b			0	Where was Shamir?	Shamir was in the hill country of Ephraim.
10:6	q67b			0	Why did Yahweh burn with anger toward the people of Israel?	The people of Israel forsook Yahweh and no longer served him, so he became angry with Israel.
10:9	hsb1			0	Why was Israel greatly distressed?	The Ammonites crossed over the Jordan to fight against the people of Judah, Benjamin, and Ephraim, so that Israel was greatly distressed.
10:14	wx9g			0	To whom did Yahweh tell the people of Israel to call out for help?	Yahweh told the people to call out to the gods that they had worshiped to show them that those gods could not save them.
10:16	va6g			0	Why could Yahweh no longer bear the misery of Israel?	Israel removed the foreign gods from their midst and they worshiped Yahweh, so he had compassion on them.
11:1	vpt6			0	Who were Jephthah’s parents?	Jephthah was the son of a prostitute and Gilead.
11:6	ztd7			0	Why did the elders of Gilead go to bring Jephthah back from the land of Tob?	The elders of Gilead went to bring Jephthah back from the land of Tob so he would be their commander in their fight against the Ammonites.
11:8	xvxj			0	Why did the elders of Gilead come to Jephthah?	The elders of Gilead came to Jephthah because they wanted him to come with them to fight the Ammonites and be their leader.
11:9	ksgz			0	If the elders of Gideon brought Jephthah home again to fight against the soldiers of Ammon, and if Yahweh gave them victory over them, what would happen to Jephthah?	If the elders of Gideon brought Jephthah home again to fight against the soldiers of Ammon, and if Yahweh gave them victory over them, Jephthah would be their leader.
11:13	tsff			0	Why did the people of Ammon come to fight to take the land of Israel?	The people of Ammon came to take the land of Israel because they claimed that when Israel came up out of Egypt, Israel seized the land of Ammon.
11:17	c205			0	Who was not willing to let Israel pass?	The king of Edom and the king of Moab were not willing to let Israel pass.
11:21	ha07			0	Who gave Israel victory over Sihon?	Yahweh, the God of Israel, gave Israel victory over Sihon.
11:26	kqeg			0	For how long did Israel live in Heshbon and its villages and in Aroer and its villages and in all the cities that are along the banks of the Arnon?	Israel lived for 300 years in Heshbon and Aroer and their villages as well as in all the cities that are along the banks of the Arnon.
11:31	a8zn			0	If Yahweh gave Jephthah victory over the people of Ammon, what did Jephthah vow to do?	If Yahweh gave Jephthah victory over the people of Ammon, Jephthah would offer up as a burnt offering whoever came out of the doors of his house to greet him.
11:32	clg2			0	When Jephthah passed through to the people of Ammon to fight against them, who gave him the victory?	When Jephthah passed through to the people of Ammon to fight against them, Yahweh gave him victory.
11:34	ytol			0	How many children did Jephthah have?	Jephthah had only one child, this daughter.
11:37	jnc6			0	What did Jephthah’s daughter want to do before he did everything he had promised?	She wanted him to leave her alone for two months, that she could go down to the hills and grieve over her virginity.
11:39	ge7m			0	What did Jephthah do with his daughter?	He did what he had promised in the vow he had made.
12:1	scmk			0	What did the men of Ephraim want to do to Jephthah’s house because he did not call them to go with him?	The men of Ephraim wanted to burn Jephthah’s house down because he did not call them to go with him to fight against the people of Ammon.
12:4	fnbv			0	Why did the men of Gilead attack the men of Ephraim?	The men of Gilead attacked the men of Ephraim because Ephraimites said the Gileadites were fugitives from Ephraim.
12:6	xeom			0	How did the men of Gilead test if a man was from Ephraim?	They would tell him to say “Shibboleth.” And if he said, “Sibboleth,” (for the Ephraimites could not pronounce the word correctly), the Gileadites would seize him and kill him at the fords of the Jordan.
13:2	cagx			0	What clan was Manoah from?	Manoah was from the clan of Dan.
13:5	q3og			0	Why was no razor to come onto the child’s head?	No razor was to come onto his head, for the child was to be a Nazirite to God.
13:6	etrv			0	What did the man of God look like?	The man of God looked like an angel of God.
13:9	iwhe			0	When the angel of God came a second time, who was there?	When the angel of God came a second time, only Manoah’s wife was there.
13:12	q7wn			0	What did Manoah ask the angel about?	Manoah asked the angel about the rules for the boy and what his work would be.
13:16	nhhj			0	If Manoah prepared a burnt offering, to whom was he to offer it?	If Manoah prepared a burnt offering, he was to offer it to Yahweh.
13:20	jp46			0	What wonderful thing did Yahweh do while Manoah and his wife were watching?	While Manoah and his wife were watching, the angel of Yahweh went up in the flame of the altar.
13:25	o6py			0	Where did Yahweh’s Spirit begin to stir Samson?	Yahweh’s Spirit began to stir Samson in Mahaneh Dan.
14:2	hal5			0	Who did Samson want his parents to get for him to be his wife?	Samson wanted his parents to get for him a woman in Timnah, one of the daughters of the Philistines, to be his wife.
14:3	cp14			0	Why did Samson want his parents to get him the woman in Timnah as his wife?	He wanted his parents to get him the woman in Timnah as his wife, for when he looked at her, she pleased him.
14:6	x5ly			0	How was Samson able to tear the lion apart?	Yahweh’s Spirit suddenly came on him, and he tore the lion apart.
14:8	zpwg			0	What was in the carcass of the lion?	There was a swarm of bees and honey in the carcass of the lion.
14:13	x9mb			0	What would Samson get if the 30 companions could not answer his riddle?	Samson would get 30 linen robes and 30 changes of clothes if the 30 companions could not answer his riddle.
14:15	st3b			0	What would happen to Samson’s wife if she did not entice her husband to get the answer to the riddle?	If Samson’s wife did not entice her husband to get the answer to the riddle, the 30 companions would burn up her and her father’s house.
14:17	mr3d			0	For how long did Samson’s wife cry in order to get the answer to the riddle?	She cried for the seven days that the feast lasted.
14:19	g561			0	How did Samson get 30 changes of clothing?	Samson went down to Ashkelon and killed 30 men among those people and took their changes of clothing.
15:2	xf27			0	When Samson went to visit his wife, why did her father not allow him to go in?	The father thought Samson hated his wife, so had already given her to one of Samson’s companions.
15:5	q2gs			0	How did Samson retaliate after finding out his wife had been given to another?	Samson retaliated by catching 300 foxes, tying torches to them, and letting them go in the Philistines’ grain.
15:6	hcqx			0	When the Philistines were told that Samson burned their fields, what did they do?	When the Philistines were told that Samson burned their fields, they burned his wife and her father.
15:8	rss9			0	Why did Samson kill a great number of Philistines?	Samson killed a great number of Philistines to avenge the killing of his wife and her father.
15:10	w9gu			0	Why did the Philistines come up to attack Judah?	The Philistines came up to attack Judah so they could capture Samson in order to kill him as he had killed so many of them.
15:12	so92			0	When the men of Judah came to tie up Samson, what did he make them swear?	When the men of Judah came to tie up Samson, he made them swear that they would not kill him themselves.
15:15	nqvj			0	With what did Samson kill 1,000 men?	Samson killed 1,000 men with a fresh jawbone of a donkey.
15:18	pzyn			0	After Samson killed 1,000 men with a fresh jawbone of a donkey, how did he think he would die?	After Samson killed 1,000 men with a fresh jawbone of a donkey, he thought he would die of thirst.
15:19	shoz			0	How did Samson get water?	God split open the hollow place at Lehi, and water came out.
16:2	ewwz			0	When did the Gazites plan to kill Samson?	The Gazites planned to kill Samson at daylight.
16:3	mzwv			0	How did Samson escape Gaza?	Samson took hold of the city gate and its two posts, and he pulled them up out of the ground, bar and all.
16:5	dhbt			0	If Delilah enticed Samson to tell her the secret of his strength, what would the leaders of the Philistines give her?	If Delilah enticed Samson to tell her the secret of his strength, each of the Philistine leaders would give her 1,100 pieces of silver.
16:9	fe7p			0	When Delilah told Samson the Philistines were upon him, what did he do?	When Delilah told Samson the Philistines were upon him, he broke the cords with which he was tied.
16:12	ie6p			0	When Samson tore off the new ropes from his arms, where were the men lying in wait?	When Samson tore off the new ropes from his arms, the men were waiting in one of the rooms of the house.
16:16	ycpb			0	How much did Delilah beg Samson to tell her his secret?	She begged him so much that he wished he would die.
16:17	eyp0			0	Why had Samson never cut the hair on his head?	Samson had never cut the hair on his head, for he had been a Nazirite of God from his mother’s womb.
16:19	sm10			0	How was Delilah able to subdue Samson?	Delilah was able to subdue him when the locks of his head were shaven off, for his strength left him.
16:21	b13h			0	What work did the Philistines make Samson do?	The Philistines made Samson turn the millstone to grind grain in the prison.
16:23	w3ie			0	Why did the leaders of the Philistines gather together to offer a great sacrifice to Dagon their god?	The leaders of the Philistines had a celebration to offer sacrifices to Dagon their god because they said he had conquered Samson.
16:26	fdqe			0	Who helped Samson touch the columns on which the building rested?	The young man leading Samson by the hand led him so he could touch the columns which supported the building.
16:28	mh4s			0	Why did Samson want God to strengthen him?	Samson wanted God to strengthen him so that he could have revenge in one blow on the Philistines for taking his two eyes.
16:30	e3yf			0	How many people did Samson kill when the building fell?	Samson killed more at his death than those he had killed during his life.
17:2	qysg			0	What did Micah steal?	Micah stole 1,100 pieces of silver from his mother.
17:3	il0o			0	For what did Micah’s mother set apart the silver?	Micah’s mother said she had dedicated the silver to Yahweh, for her son to make an idol.
17:5	webl			0	To what did Micah appoint one of his sons?	He appointed one of his sons to become his priest.
17:8	xy2r			0	Why did the Levite leave Bethlehem?	The Levite left Bethlehem to go and find a place to live.
17:10	r6uk			0	What did Micah ask the Levite to be to him?	Micah asked the Levite to live with him and be an adviser and a priest to him.
17:13	tyai			0	Why did Micah think Yahweh would be good to him?	Micah thought Yahweh would be good to him because he had a Levite as his priest.
18:1	e4u2			0	Why were the descendants of Dan looking for a territory in which to live?	The descendants of Dan were looking for a territory in which to live because they had not been able to occupy all of the territory that had been assigned to them.
18:5	rhwo			0	What did the people of Dan want the Levite to ask God?	The people of Dan wanted the Levite to ask God if they would succeed in what they were trying to do.
18:9	zd8a			0	What did the five men from Dan want to do with the land of Laish?	The five men from Dan wanted to take possession of the land so their people could live there.
18:14	shz9			0	What did the five men say was in the houses of Laish?	The five men said that in the houses of Laish there were a sacred vest, household idols, and a silver molded figure.
18:24	tlmz			0	Why was Micah angry?	Micah was angry because the Danites stole the idols he had made and his priest and they were leaving.
18:26	hpy3			0	Why did Micah turn and go back to his house?	When Micah saw that they were too strong for him, he turned and went back to his house.
18:28	ramy			0	Why was there no one to rescue the people of Laish?	There was no one to rescue the people of Laish because it was a long way from Sidon and they had no other allies.
18:30	h3z1			0	Who were the priests for the tribe of the Danites?	Jonathan, the son of Gershom, (the grandson of Moses) and his sons were priests for the tribe of Dan.
19:1	zzfz			0	Where was the Levite living?	The Levite was living in a remote area of the hill country of Ephraim.
19:3	fcw2			0	Where did the Levite’s concubine bring him?	The concubine brought the Levite into the house of her father.
19:6	h1pf			0	Although the Levite intended to go home, what did his father-in-law want him to do?	His father-in-law wanted him to stay and spend the night.
19:9	ppa6			0	What did the Levite’s father-in-law ask him to do again on the fifth day?	His father-in-law asked him to stay another night and have a good time.
19:12	tktu			0	Why did the Levite not want to spend the night in Jebus?	The Levite did not want to stay in a city where there were no other Israelites.
19:15	vr21			0	Why did the Levite and his servant sit down in the city square?	They sat down in the city square, for no one had offered them a place to stay for the night.
19:16	l2gf			0	From what tribe were the men living in Gibeah?	The men living in Gibeah were from the tribe of Benjamin.
19:20	ckdg			0	What did the old man warn the Levite not to do?	The old man warned the Levite not to spend the night in the open square.
19:22	otbh			0	Why did the wicked men of the city want the old man to bring out the man who was staying in his house?	The wicked men of the city wanted the old man to bring out the man who came was staying in his house so they could have sex with him.
19:24	w483			0	Who did the old man offer to the wicked men in place of the Levite?	The old man offered them his virgin daughter and the Levite’s concubine.
19:26	htpo			0	What happened at dawn?	At dawn the wicked men let the concubine go. She came and she fell down at the door of the man’s house where her master was, and she lay there until it was light.
19:28	uspj			0	What did the Levite do when his concubine did not answer him?	When the Levite’s concubine did not answer him, he put her body on the donkey and set out for home.
19:29	v4gq			0	What did the Levite do to his concubine’s body?	The Levite cut her up into twelve pieces and sent the pieces to each of the tribes throughout Israel.
20:1	dkqg			0	Who gathered together before Yahweh at Mizpah?	All the people from Dan to Beersheba, including the land of Gilead, gathered together before Yahweh at Mizpah.
20:5	vt7k			0	What did the Levite say the men of Gibeah did to him?	The Levite said the men of Gibeah surrounded the house in order to abuse and kill him.
20:13	rhry			0	Why did the tribes of Israel tell Benjamin to give them those wicked men of Gibeah?	The tribes of Israel told Benjamin to give them those wicked men of Gibeah, so they might put them to death in order to completely remove this evil from Israel.
20:14	j3kn			0	Why did the people of Benjamin come together at Gibeah?	The people of Benjamin came together at Gibeah to defend it against the people of Israel.
20:16	t09j			0	What was special about the 700 chosen men?	The 700 chosen men were left-handed; each of them could sling a stone with great accuracy.
20:18	w349			0	Why did Judah attack Benjamin?	The people asked God and he told them that Judah should attack first.
20:26	n5da			0	After Benjamin killed many soldiers of Israel, what did the soldiers of Israel do?	After Benjamin killed many soldiers of Israel, the soldiers of Israel wept and fasted before Yahweh until evening. They also offered burnt offerings and peace offerings to Yahweh.
20:27	nhb7			0	Where was the Box of the Covenant of God in those days?	The Box of the Covenant of God was in Bethel at that time.
20:32	mnad			0	When the soldiers of Israel drew away from the city, what did the people of Benjamin think?	When the soldiers of Israel drew away from the city, the people of Benjamin thought they had defeated them and they were running away.
20:36	t142			0	Why had the men of Israel retreated?	The men of Israel had retreated because they wanted the Benjaminites to be drawn out of the city where they had men hidden outside Gibeah waiting to attack them.
20:38	vrf5			0	What was the signal between the soldiers of Israel and the men hiding in secret?	The arranged signal between the soldiers of Israel and the men hiding in secret was that a great cloud of smoke would rise up out of the city.
20:42	wbt1			0	Why could the men of Benjamin not escape?	The men of Benjamin ran away from the soldiers of Israel, trying to escape into the wilderness, but they were caught between the two groups of Israelites.
20:47	wf01			0	How many soldiers of Benjamin turned and fled to the wilderness?	Six hundred men were able to escape to the wilderness.
21:3	sb0j			0	Why did the men of Israel say that one of their tribes might not exist anymore?	The men of Israel worried that the Benjaminite tribe would no longer exist since they had promised to not allow their daughters to marry a Benjaminite so the remaining men would not have women to marry.
21:5	syy4			0	Who would certainly be put to death?	Anyone who did not come when they met with Yahweh at Mizpah would certainly be put to death.
21:8	x72t			0	Which of the cities did not come to meet with Yahweh at Mizpah?	No one from the city of Jabesh Gilead had come to meet with Yahweh at Mizpah.
21:12	sv35			0	Who did the men take from those living in Jabesh Gilead?	The men took 400 young women who had never slept with a man from those living in Jabesh Gilead.
21:14	vmkm			0	What was the problem when the Benjaminites were given the women of Jabesh Gilead?	When the Benjaminites were given the women of Jabesh Gilead, there were not enough women for all of them to marry.
21:19	skm0			0	Where was Shiloh?	Shiloh was north of Bethel, east of the road that went up from Bethel to Shechem, and south of Lebonah.
