Reference	ID	Tags	Quote	Occurrence	Question	Response
7:17-19	aewq			0	What will God do to the nations of whom Israel is afraid?	God will make them experience the same kinds of great trials and other displays of his power that they saw in Egypt.
7:21	xc8x			0	Why should the Israelites not be frightened of the people?	Yahweh, who is a great and fearsome God, will be with them.
7:23	kdbj			0	How will God enable the people to defeat their enemies?	God will greatly confuse them in battle and cause them to panic until they are destroyed.
7:25	zwcz			0	What are they to do to the idols of the gods of the nations?	They are to burn the idols and not even keep the gold or silver they are made of, as they are to be completely destroyed.
8:2	elss			0	What should the people of Israel remember?	They should remember all the ways that Yahweh led them over those 40 years in the wilderness. He was testing them to find out if they would obey his commandments or not.
8:3	ytnb			0	How and why did Yahweh humble them?	He allowed them to be hungry and then fed them manna so that that they would know that they could not live only by having enough food to eat but also by paying attention to everything that Yahweh says.
8:4	kdks			0	How else did Yahweh provide for them all those years in the wilderness?	Their clothing did not wear out and their feet did not swell.
8:5	ihvw			0	How did Yahweh instruct the Israelites?	As a man instructs and corrects his son, so Yahweh taught and corrected them.
8:7-8	zvra			0	What is in the good land into which God is bringing them?	The land will be filled with many sources of water, grain, fruit and olive trees, and honey.
8:10	y2us			0	What will cause the people to bless and thank Yahweh?	They will thank him because of the good and fertile land that he has given them.
8:11	odag			0	What were the people reminded not to do?	They were reminded not to forget Yahweh by failing to obey his commandments.
8:13-14	sivv			0	Why might the people forget Yahweh who brought them out of Egypt?	When all that they possess increases, including herds, flock, and silver and gold, they might become proud and they might forget Yahweh.
8:15-16	stkl			0	How did Yahweh provide water and food in the terrible wilderness for the people of Israel?	Yahweh brought water out of solid rock for them to drink and provided manna for them to eat.
8:19-20	g7pf			0	What would cause the people to perish like the nations around them?	They will perish if they forget their God and worship and serve other gods, because they would not listen to the voice of Yahweh.
9:1	qirq			0	Where are the people of Israel preparing to go?	Israel is about to cross over the Jordan.
9:3	gsfx			0	What will happen when Israel crosses Jordan?	Yahweh will go ahead of them and will destroy the nations like a devouring fire.
9:4	ayr1			0	What did Moses tell the people not to think after Yahweh enables them to drive their enemies out of the land?	He told them not to think that it was because of Israel’s righteousness that Yahweh gave them the land.
9:5	wgem			0	What is the reason God is driving the nations out?	He is driving them out because of their wickedness, and to keep his promise to Israel’s ancestors, Abraham, Isaac, and Jacob.
9:7-8	qxfx			0	Why was Yahweh angry with the people of Israel?	He was angry with them because they were rebellious against him.
9:9	fk26			0	What did Moses eat and drink on the mountain?	He did not eat or drink anything for 40 days and 40 nights on the mountain.
9:12	lk3c			0	Why did Yahweh tell Moses to quickly go down from the mountain?	Yahweh told him the people had corrupted themselves by doing what Yahweh had commanded them not to do and had made for themselves an idol to worship.
9:13-14	lvla			0	Why did Yahweh say he would destroy the Israelites?	Yahweh said he had seen that they were a stubborn people.
9:15-16	erg5			0	What did Moses find that Israel had made while he was on the mountain?	They had sinned against Yahweh by molding a calf as an idol just as he had commanded them not to do.
9:17-18	iz0r			0	What did Moses do after he saw that the people had done evil in the sight of Yahweh?	He threw down the tablets and broke them before their eyes, he prostrated himself before Yahweh for 40 days and nights, and did not eat or drink because of their sin.
9:19-20	gheq			0	Why did Moses pray for the people and Aaron?	He prayed because Yahweh was angry enough with the people and with Aaron to destroy them.
9:21	g139			0	What did Moses do to the calf that the people had made?	Moses burned it, crushed it, and ground it into dust and threw the dust into the stream that came down from the mountain.
9:22-24	cgpy			0	How did the people provoke Yahweh to anger?	They rebelled against the commandment of Yahweh by not trusting him or obeying what he told them.
9:25-26	l2ih			0	What was Moses praying as he prostrated himself before Yahweh for 40 days and nights?	He prayed that Yahweh would not destroy his people whom he had rescued and brought out of Egypt.
9:27-28	ukak			0	What was Moses thinking the people of Egypt would say if Yahweh destroyed his people?	He is afraid the people of Egypt would say that Yahweh was not able to bring Israel into the land he had promised them but that he took them into the wilderness to kill them because he hated them.
10:2	rg20			0	Where did Yahweh tell Moses to place the two tablets of stone on which he would write the words that were on the first tablets?	Yahweh told him he to place the two tablets of stone into the chest of wood that Moses would make.
10:3-4	sjr1			0	What did Yahweh write on the tablets of stone when Moses went up the mountain with them?	Yahweh wrote the same Ten Commandments on the tablets that he had written on the first tablets.
10:5	u8gg			0	Where did Moses put the two tablets when he returned from the mountain?	He put them into the chest that he had made as Yahweh commanded him.
10:6	zc9o			0	What happened in Moserah?	Aaron died and was buried in Moserah and Eleazar, his son, took his place as priest.
10:8	blbd			0	What tribe had Yahweh chosen to carry the box of the covenant and to serve Yahweh?	Yahweh chose the tribe of Levi to carry the chest, to serve him, and to bless people in his name.
10:10	uatx			0	How long did Moses stay on the mountain this time?	He stayed on the mountain 40 days and 40 nights, just like he did the first time.
10:12-13	u62e			0	What does Moses say that Yahweh requires of Israel?	Yahweh requires Israel to fear him, walk in all his ways, love him, worship him with all their heart and soul, and to obey his commandments.
10:16	mb68			0	What did Moses tell the people to circumcise?	He told them to humble themselves as if they were circumcising the foreskin of their hearts.
10:19	u78f			0	Why should Israel love the foreigner?	Israel should love the foreigner because they were once foreigners in the land of Egypt.
10:22	sqif			0	How has God blessed the people since they first went down into Egypt?	There were only 70 of their ancestors who went down into Egypt but now, God has made them as numerous as the stars of the heavens.
11:1	li2g			0	What does Moses tell the people to always keep?	He tells them to always keep Yahweh’s rules, statutes, decrees, and commandments.
11:2-3	fbsa			0	Who had not seen all that Yahweh did in Egypt?	The children of the Israelites who were born while they wandered in the wilderness had not seen Yahweh’s discipline and his mighty deeds that he did in Egypt.
11:4	fogk			0	How did Yahweh destroy the army of Egypt when they pursued after Israel?	Yahweh caused the water of the Sea of Reeds to drown the army of Egypt as they pursued after Israel.
11:7	zelw			0	What had the Israelites seen?	The Israelites had seen all the great works that Yahweh did.
11:8-9	zwn9			0	What will happen to the people if they keep all the commandments?	If they keep all the commandments, they will be strong, go in and possess the land, and they and their descendants will live in the land for a long time.
11:10-11	xufn			0	How is the land they are going to enter different from the land of Egypt?	In the land they are going to enter there are many hills and valleys and plenty of water from the rain.
11:13-14	vane			0	What would Yahweh give them if they obey his commandments and to love and serve him with all their heart and soul?	Yahweh will give them rain in its season, that they may gather their grain and be able to make wine and oil.
11:16-17	wv1o			0	What will Yahweh do if the people turn aside and worship other gods?	He will become angry and will restrain the heavens so there will not be any rain.
11:20-21	azu4			0	What should the people do so that they will live for a very long time in the land?	They will write the commandments on the doorposts of their house and on their gates.
11:22-23	grti			0	If the people keep all the commandments of Yahweh and cling to him, what will he do for them?	Yahweh will drive out all the other nations that are larger and mightier than they are.
11:25	e9kq			0	Why would no man be able to stand before Israel?	Yahweh will cause the people of that land to fear and feel terror of Israel.
11:26	cd2c			0	What did Moses give Israel that day?	He gave them a blessing and a curse.
11:31	zhbm			0	Where must the people go in order to possess the land?	They must cross over the Jordan to possess and live in the land.
12:2	wmh7			0	What places did Moses tell Israel to destroy?	They were to destroy all the places where the nations that Israel dispossessed had worshiped their gods.
12:3	ori2			0	What does Yahweh instruct the people of Israel do to the name of the gods of the nations?	He told Israel to destroy everything to do with those gods in order to remove their name from there.
12:5-6	njnz			0	In what place were the people of Israel to bring their burnt offerings, sacrifices, tithes, and offerings?	They were to go to the place that Yahweh their God would choose.
12:8	hgq6			0	What kinds of things were the people of Israel doing?	They were doing whatever they thought was right.
12:10	pfbx			0	What kind of rest will Yahweh give to Israel when they go over the Jordan?	He will give them rest by protecting them from all their surrounding enemies, so they will live in safety.
12:15	a40v			0	What animals can Israel kill and eat?	Israel can kill and eat domesticated animals where they are living.
12:16	gpm7			0	What was Israel not allowed to eat?	Israel was not allowed to eat the blood, but must pour it out on the earth.
12:17	zmqm			0	Where was Israel told they could not eat their tithes and sacrifices?	They were not allowed to eat what was intended for tithing or sacrificing where they lived.
12:18	gnt4			0	Where were the people of Israel to eat their tithes and sacrifices?	They were to eat these offerings in the place that Yahweh their God will choose.
12:19	ejrd			0	What was Israel told be sure not to do?	They were told to not forget to take care of the Levites.
12:20	ru4c			0	What can Israel eat when Yahweh their God enlarges their borders as he has promised them?	Israel can eat the meat from the new land.
12:21	h1i3			0	What can Israel eat if the place that Yahweh their God chooses to put his name is too far from them?	If the place that Yahweh Israel’s God chooses to put his name is too far from where they live, then they may kill some of their flock for sacrifices as well as to eat.
12:23	dp9a			0	Where did they consider the life of the animal?	Israel was to consider the blood as the life of the animal and thus should not eat it with the meat.
12:26	ygkh			0	What is Israel instructed to take to the place that Yahweh chooses?	Israel is to take the sacred things that they have and their offerings to the place that Yahweh chooses.
12:27	n46a			0	What is to be done with the blood and the meat of the animals they offer as a burnt offering?	They are to pour the blood out on the altar of Yahweh their God and eat the meat.
12:28	iony			0	What is Israel instructed to do so that it may go well with them and with their descendants after them?	Israel is to listen to and obey all the words that Yahweh commands them and do what is good and right so that things may go well for them and their descendants forever.
12:29-30	qeo0			0	What does Yahweh instruct Israel to watch out for when God enables Israel to go in and dispossess the nations in the land and live there?	Israel is to pay attention so that they are not trapped into serving the gods of those nations.
12:31	rvpo			0	What have the other nations done to their sons and daughters in order to worship the gods?	The other nations have even burned their sons and daughters on altars to these other gods.
13:2-3	iuoy			0	Why should the people of Israel not listen to a prophet who predicts something that happens and then says that they should go after other gods and worship them?	The people of Israel should not listen because Yahweh is testing them to know whether they love him with all their heart and with all their soul.
13:5	hucm			0	What should the people of Israel do to the prophet who tells them to worship other gods?	They should put that prophet to death because he has spoken against what Yahweh has commanded them.
13:6	kt6j			0	What have the people of Israel been instructed to do to anyone who secretly entices them and says that they should go and worship other gods?	They must surely kill anyone who entices them to worship other gods.
13:10	cau8			0	How should the people of Israel kill the person who tells them to disobey Yahweh their God?	They should stone that person to death.
13:12-14	xecw			0	What shall the people of Israel do if they hear that some wicked person is telling others to go and worship other gods?	They should investigate it thoroughly to see if it is true.
13:15	p25r			0	What should Israel do to a city if they learn that it is true that the inhabitants have been worshiping other gods?	They should kill the inhabitants of that city and destroy everything in it.
13:17	qujx			0	What are the people told about the things that Yahweh has told them to destroy?	They must not take any of those things for themselves that Yahweh has told them to destroy, so that Yahweh will not be angry and will have compassion on them as he promised their ancestors.
14:1	kw9f			0	What does Moses instruct the people of Yahweh not to do?	They are not to cut themselves nor shave any part of their heads for the dead.
14:6	zpw6			0	What are the two characteristics of the animals that the Israelites are allowed to eat?	Israel may eat any animal that has split hooves and also chews the cud.
14:8	moec			0	Why is the pig not to be eaten?	The pig is unclean for the Israelites because he has split hooves but does not chew the cud.
14:9	r6nb			0	What are the characteristics of the things from the water that the Israelites are allowed to eat?	They may eat whatever has fins and scales.
14:19	iwgh			0	Are the Israelites allowed to eat winged swarming things?	All winged, swarming insects are unclean for the Israelites and must not be eaten.
14:21	dg57			0	May the Israelites eat anything that dies of natural causes?	They may not eat anything that dies naturally, but they may give it to a foreigner to eat or sell.
14:21	on71			0	What could the Israelites not do with a young goat?	They must not boil a young goat in its mother’s milk.
14:22	rueo			0	What are the Israelites to do with the crops produced in their fields?	Israelites must set apart a tenth of all their crops once a year.
14:23	x9be			0	What are the Israelites instructed to eat in the place that he will choose?	Israel must eat the tithe, which was a tenth of their grain, new wine, and of their oil, as well as the firstborn animals in the place that Yahweh will choose.
14:24-25	oldu			0	What are the Israelites allowed to do if they are blessed with such a large crop that they are not able to carry the tithe to the place that Yahweh will choose?	If the journey is too for them to carry all of the tithe of what Yahweh has blessed them with, they can sell a tenth of their crops and take the money to the place that Yahweh has chosen.
14:27	m7yn			0	Who has no inheritance with the Israelites and must not be neglected?	The Levites will not own any land so the others must not neglect to help them.
14:28-29	om83			0	What are the Israelites instructed to do at the end of every three years?	At the end of every three years the Israelites are to store the tithe of their produce from that year for the Levites, the foreigners, the fatherless, and the widows to have enough to eat.
15:1	igg4			0	What must the Israelites do at the end of every seven years?	At the end of every seven years the Israelites must cancel all debts.
15:2	kb1l			0	Why are debts to be canceled every seven years?	Everyone will cancel that which he has loaned to a fellow Israelite because Yahweh has declared the cancelation of debts every seven years.
15:3	xh77			0	From whom can Israelites continue to collect payment at the end of every seven years?	The Israelites can continue to collect payment of a debt from a foreigner.
15:4-5	v4wu			0	Why should there be no poor among the Israelites?	If they do all that Yahweh has commanded them, there should no longer be poor among them since Yahweh will bless them.
15:6	jt0a			0	What will happen to demonstrate that Yahweh has blessed Israel as he promised?	Israel will lend to many nations, but will not borrow; Israel will rule over many nations, but the other nations will not rule over them.
15:7	b3yg			0	What are the Israelites told not to do if there is a poor man among them?	The Israelites are told not to be selfish and refuse to help them.
15:9	v4y7			0	What should the Israelites be careful not to do when the seventh year, the year of remission is near?	They should not refuse to give help to a poor man because the year of canceling debts is near.
15:10	p3kk			0	What will Yahweh do for the Israelites in return for giving generously to the poor?	Yahweh will bless the Israelites in everything they do.
15:11	xz39			0	Why is Israel commanded to give generously to their fellow Israelites, to the needy and the poor in their land?	They should give generously because there will always be poor living among them.
15:12-14	pgyj			0	What are Israelites instructed to give a Hebrew man or a Hebrew woman who is released to go free in the seventh year?	They must provide for that person freely out of their flocks and their crops with which Yahweh their God has blessed them.
15:15	hqf5			0	What are the Israelites to remember as they give to the one they set free?	The Israelites are told to remember that they were slaves in the land of Egypt and Yahweh freed them.
15:16-17	lnpg			0	What is an Israelite to do to a male or female slave who says that they do not want to leave?	The Israelite is to pierce the slave’s ear, and he or she will be their slave forever.
15:18	pn2s			0	Why should it not seem difficult for the Israelite to let the slave go free?	It should not be difficult because he has served them for six years and given them twice the value of a hired person.
15:19	shj8			0	What must the people of Israel do with the firstborn males in their herd and their flock?	They must set them aside for Yahweh and not use them for work or shear them.
15:21-22	whn2			0	What are the Israelites to do with the firstborn animal if it is lame or blind or has any other defect?	They must not sacrifice it to Yahweh, but instead they can eat it.
16:1	pq2n			0	Why are the Israelites to keep the Passover for Yahweh their God in the month of Aviv?	The Israelites are to celebrate the Passover each year during the month of Aviv because Yahweh brought Israel out of Egypt in that month.
16:2	fonn			0	What will the Israelites do to celebrate the Passover?	The Israelites will sacrifice some of the flock and the herd in the place that Yahweh will choose.
16:3-4	crw8			0	Why are the Israelites to eat no leavened bread or have yeast in all their land for seven days?	They are to eat no leavened bread or have yeast during those days to remind them that they came out of the land of Egypt with too much haste for bread to rise.
16:4	jpp7			0	What are the Israelites told about the meat that they sacrifice in the evening on the first day?	The Israelites are to make sure there is no meat that they sacrifice in the evening remaining the next morning.
16:6	y6i1			0	Where are the Israelites to offer the sacrifice of the Passover?	They are to sacrifice at the place that Yahweh will choose.
16:6	tage			0	When will the sacrifice of the Passover be performed?	The sacrifice of the Passover is to be performed in the evening when the sun is setting, at the time when the Israelites started to leave Egypt.
16:8	gw0p			0	What are the Israelites supposed to do on the first six days as they celebrate Passover?	The Israelites are to eat unleavened bread for six days.
16:8	zbay			0	What are the Israelites supposed to do on the seventh day as they celebrate Passover?	On the seventh day, they are to have a festive assembly and do no work.
16:9-10	w21r			0	How do the Israelites determine the start of the Festival of Weeks for Yahweh?	The Israelites will count seven weeks from the time they begin to harvest their grain.
16:10	lluu			0	What contribution do the Israelites give on the Festival of Weeks?	They must give Yahweh a freewill offering according to how much Yahweh has blessed them.
16:12	ipfi			0	What must they remember during the Festival of Weeks?	They must remember that they were slaves in Egypt.
16:13	wce5			0	What festival are the Israelites instructed to keep for seven days after they have gathered in the harvest from their threshing floors and from their wine presses?	They are to keep the Festival of Shelters for seven days after they have gathered in their harvest.
16:16	owz1			0	At what the three festivals must all the males of Israel gather to worship Yahweh at the place that Yahweh chooses?	They must gather to worship Yahweh at the Festival of Unleavened Bread, the Festival of Weeks, and at the Festival of Shelters.
16:16-17	mbhn			0	How much is every male Israelite supposed to give to Yahweh instead of coming without an offering?	Every male Israelite is to give in proportion to how much Yahweh has blessed him with that year.
16:18	gf46			0	Where are the Israelites to find their judges and officers?	The judges and officers will be taken from each of their tribes to judge the people with righteous judgment.
16:19	t5et			0	Why are the judges not to show partiality or take a bribe?	If a judge takes a bribe, he will find it difficult to judge fairly but will instead want to do what the person who bribes him wants him to do.
16:20	vgxd			0	Why must the judges pursue righteousness and judge fairly?	They must pursue righteousness and judge fairly, so that they may live and occupy the land that Yahweh is giving them.
16:21-22	wauz			0	What are the Israelites not to set up for themselves?	They are not to set up an Asherah pole or a stone pillar to worship any idol.
17:1	bwgq			0	Why must the Israelites not sacrifice an ox or a sheep with any blemish or defect to Yahweh?	A sacrifice that is not perfect will be detestable to Yahweh.
